Регион;Дата;"Запросов ""Вызвать скорую"", единиц на 1 млн";"Запросов ""Лечение коронавируса"", единиц на 1 млн";"Запросов ""Пропало обоняние"", единиц на 1 млн";Заражений всего, на 1 млн человек;Заражений всего, случаев;Заражений за день, на 1 млн человек;Заражений за день, случаев;Индекс самоизоляции;Поисковых запросов о коронавирусе, единиц на 1 млн;Смертей всего, на 1 млн человек;Смертей всего, случаев;Смертей за день, на 1 млн человек;Смертей за день, случаев
Арктические регионы;2022-11-02;14.8;15.8;10.0;252511.0;467648.6;47.7;88.3;;19.5;3065.7;5677.7;0.1;0.1
Арктические регионы;2022-11-03;14.2;15.7;9.4;252556.4;467732.7;45.4;84.1;;18.9;3065.8;5677.9;0.1;0.1
Арктические регионы;2022-11-04;13.8;15.6;8.8;252601.0;467815.3;44.6;82.6;;18.4;3065.9;5678.0;0.1;0.1
Арктические регионы;2022-11-05;14.5;14.5;8.5;252644.1;467895.1;43.1;79.9;;18.0;3066.1;5678.4;0.2;0.4
Арктические регионы;2022-11-06;14.8;14.7;8.2;252687.9;467976.1;43.7;81.0;;17.8;3066.4;5679.0;0.3;0.6
Арктические регионы;2022-11-07;14.0;14.8;8.4;252731.7;468057.3;43.8;81.1;;17.6;3066.7;5679.6;0.3;0.6
Арктические регионы;2022-11-08;13.7;13.7;8.2;252775.6;468138.7;44.0;81.4;;17.2;3067.0;5680.1;0.3;0.6
Арктические регионы;2022-11-09;14.2;14.2;8.1;252819.8;468220.4;44.1;81.7;;17.2;3067.4;5680.7;0.3;0.6
Арктические регионы;2022-11-10;14.6;14.5;8.5;252864.3;468302.9;44.5;82.4;;17.4;3067.7;5681.4;0.4;0.7
Арктические регионы;2022-11-11;;;;252908.4;468384.6;44.1;81.7;;;3068.1;5682.1;0.4;0.7
Арктические регионы;2022-11-12;;;;252953.3;468467.7;44.9;83.1;;;3068.4;5682.6;0.2;0.4
Арктические регионы;2022-11-13;;;;252997.9;468550.4;44.7;82.7;;;3068.7;5683.1;0.3;0.6
Арктические регионы;2022-11-14;;;;253043.2;468634.3;45.3;83.9;;;3069.0;5683.7;0.3;0.6
Арктические регионы;2022-11-15;;;;253090.4;468721.6;47.1;87.3;;;3069.3;5684.3;0.3;0.6
Арктические регионы;2022-11-16;;;;253139.1;468811.9;48.8;90.3;;;3069.6;5684.9;0.3;0.6
Арктические регионы;2022-11-17;;;;253189.3;468904.9;50.2;93.0;;;3069.8;5685.3;0.2;0.4
Арктические регионы;2022-11-18;;;;253242.5;469003.3;53.1;98.4;;;3070.1;5685.7;0.2;0.4
Арктические регионы;2022-11-19;;;;253296.9;469104.0;54.4;100.7;;;3070.4;5686.3;0.3;0.6
Арктические регионы;2022-11-20;;;;253352.4;469206.9;55.5;102.9;;;3070.6;5686.7;0.2;0.4
Арктические регионы;2022-11-21;;;;253409.8;469313.1;57.4;106.3;;;3070.8;5687.1;0.2;0.4
Арктические регионы;2022-11-22;;;;253467.7;469420.4;57.9;107.3;;;3071.1;5687.6;0.2;0.4
Арктические регионы;2022-11-23;;;;253527.0;469530.3;59.3;109.9;;;3071.4;5688.1;0.3;0.6
Арктические регионы;2022-11-24;;;;253587.9;469643.0;60.9;112.7;;;3071.7;5688.7;0.3;0.6
Арктические регионы;2022-11-25;;;;253648.2;469754.7;60.3;111.7;;;3072.0;5689.3;0.3;0.6
Арктические регионы;2022-11-26;;;;253708.8;469866.9;60.6;112.1;;;3072.2;5689.7;0.2;0.4
Арктические регионы;2022-11-27;;;;253770.0;469980.3;61.2;113.4;;;3072.4;5690.0;0.2;0.3
Арктические регионы;2022-11-28;;;;253831.0;470093.1;60.9;112.9;;;3072.5;5690.3;0.2;0.3
Арктические регионы;2022-11-29;;;;253891.6;470205.4;60.6;112.3;;;3072.7;5690.6;0.2;0.3
Арктические регионы;2022-11-30;;;;253951.4;470316.1;59.8;110.7;;;3072.8;5690.7;0.1;0.1
Арктические регионы;2022-12-01;;;;254011.4;470427.3;60.0;111.1;;;3072.9;5691.0;0.2;0.3
Арктические регионы;2022-12-02;;;;254072.7;470540.9;61.3;113.6;;;3073.1;5691.3;0.2;0.3
Арктические регионы;2022-12-03;;;;254135.3;470656.7;62.6;115.9;;;3073.2;5691.6;0.2;0.3
Арктические регионы;2022-12-04;;;;254198.3;470773.4;63.0;116.7;;;3073.4;5692.0;0.2;0.4
Арктические регионы;2022-12-05;;;;254261.6;470890.7;63.3;117.3;;;3073.8;5692.6;0.3;0.6
Арктические регионы;2022-12-06;;;;254326.2;471010.3;64.6;119.6;;;3074.1;5693.1;0.3;0.6
Арктические регионы;2022-12-07;;;;254391.1;471130.6;64.9;120.3;;;3074.4;5693.7;0.3;0.6
Арктические регионы;2022-12-08;;;;254454.3;471247.6;63.2;117.0;;;3074.6;5694.1;0.2;0.4
Арктические регионы;2022-12-09;;;;254516.1;471362.0;61.8;114.4;;;3074.8;5694.6;0.2;0.4
Арктические регионы;2022-12-10;;;;254576.1;471473.1;60.0;111.1;;;3075.0;5694.9;0.2;0.3
Арктические регионы;2022-12-11;;;;254635.7;471583.6;59.6;110.4;;;3075.2;5695.3;0.2;0.4
Арктические регионы;2022-12-12;;;;254695.1;471693.6;59.4;110.0;;;3075.4;5695.6;0.2;0.3
Арктические регионы;2022-12-13;;;;254752.7;471800.1;57.5;106.6;;;3075.6;5696.0;0.2;0.4
Арктические регионы;2022-12-14;;;;254808.6;471903.7;55.9;103.6;;;3075.9;5696.6;0.3;0.6
Арктические регионы;2022-12-15;;;;254864.7;472007.7;56.2;104.0;;;3076.2;5697.1;0.3;0.6
Арктические регионы;2022-12-16;;;;254920.1;472110.3;55.4;102.6;;;3076.5;5697.7;0.3;0.6
Арктические регионы;2022-12-17;;;;254974.9;472211.7;54.8;101.4;;;3076.8;5698.3;0.3;0.6
Арктические регионы;2022-12-18;;;;255028.7;472311.4;53.8;99.7;;;3077.0;5698.6;0.2;0.3
Арктические регионы;2022-12-19;;;;255080.7;472407.7;52.0;96.3;;;3077.2;5699.0;0.2;0.4
Арктические регионы;2022-12-20;;;;255130.9;472500.6;50.1;92.9;;;3077.5;5699.4;0.2;0.4
Арктические регионы;2022-12-21;;;;255180.0;472591.6;49.1;91.0;;;3077.6;5699.7;0.2;0.3
Арктические регионы;2022-12-22;;;;255226.7;472678.1;46.7;86.6;;;3077.8;5700.1;0.2;0.4
Арктические регионы;2022-12-23;;;;255271.9;472761.9;45.2;83.7;;;3078.1;5700.6;0.2;0.4
Арктические регионы;2022-12-24;;;;255315.9;472843.3;44.0;81.4;;;3078.4;5701.1;0.3;0.6
Арктические регионы;2022-12-25;;;;255357.7;472920.7;41.8;77.4;;;3078.7;5701.7;0.3;0.6
Арктические регионы;2022-12-26;;;;255398.1;472995.6;40.4;74.9;;;3078.9;5702.1;0.2;0.4
Арктические регионы;2022-12-27;;;;255436.2;473066.0;38.0;70.4;;;3079.2;5702.6;0.2;0.4
Арктические регионы;2022-12-28;;;;255472.0;473132.3;35.8;66.3;;;3079.5;5703.1;0.3;0.6
Арктические регионы;2022-12-29;;;;255505.7;473194.9;33.8;62.6;;;3079.7;5703.6;0.2;0.4
Арктические регионы;2022-12-30;;;;255537.9;473254.4;32.2;59.6;;;3079.9;5704.0;0.2;0.4
Арктические регионы;2022-12-31;;;;255567.6;473309.4;29.7;55.0;;;3080.1;5704.3;0.2;0.3
Арктические регионы;2023-01-01;;;;255595.1;473360.4;27.5;51.0;;;3080.2;5704.6;0.2;0.3
Архангельск;2020-02-23;;;;;;;;1.98;;;;;
Архангельск;2020-02-24;;;;;;;;1.78;;;;;
Архангельск;2020-02-25;;;;;;;;1.65;;;;;
Архангельск;2020-02-26;;;;;;;;1.76;;;;;
Архангельск;2020-02-27;;;;;;;;1.76;;;;;
Архангельск;2020-02-28;;;;;;;;1.47;;;;;
Архангельск;2020-02-29;;;;;;;;1.47;;;;;
Архангельск;2020-03-01;;;;;;;;1.46;;;;;
Архангельск;2020-03-02;;;;;;;;1.44;;;;;
Архангельск;2020-03-03;;;;;;;;1.43;;;;;
Архангельск;2020-03-04;;;;;;;;1.40;;;;;
Архангельск;2020-03-05;;;;;;;;1.36;;;;;
Архангельск;2020-03-06;;;;;;;;1.63;;;;;
Архангельск;2020-03-07;;;;;;;;1.63;;;;;
Архангельск;2020-03-08;;;;;;;;1.64;;;;;
Архангельск;2020-03-09;;;;;;;;1.66;;;;;
Архангельск;2020-03-10;;;;;;;;1.66;;;;;
Архангельск;2020-03-11;;;;;;;;1.69;;;;;
Архангельск;2020-03-12;;;;;;;;1.73;;;;;
Архангельск;2020-03-13;;;;;;;;1.47;;;;;
Архангельск;2020-03-14;;;;;;;;1.47;;;;;
Архангельск;2020-03-15;;;;;;;;1.50;;;;;
Архангельск;2020-03-16;;;;;;;;1.57;;;;;
Архангельск;2020-03-17;;;;;;;;1.66;;;;;
Архангельск;2020-03-18;;;;;;;;1.71;;;;;
Архангельск;2020-03-19;;;;;;;;1.76;;;;;
Архангельск;2020-03-20;;;;;;;;1.83;;;;;
Архангельск;2020-03-21;;;;;;;;1.90;;;;;
Архангельск;2020-03-22;;;;;;;;1.94;;;;;
Архангельск;2020-03-23;;;;;;;;1.96;;;;;
Архангельск;2020-03-24;;;;;;;;1.97;;;;;
Архангельск;2020-03-25;;;;;;;;2.04;;;;;
Архангельск;2020-03-26;;;;;;;;2.13;;;;;
Архангельск;2020-03-27;;;;;;;;2.31;;;;;
Архангельск;2020-03-28;;;;;;;;2.54;;;;;
Архангельск;2020-03-29;;;;;;;;2.80;;;;;
Архангельск;2020-03-30;;;;;;;;3.06;;;;;
Архангельск;2020-03-31;;;;;;;;3.30;;;;;
Архангельск;2020-04-01;;;;;;;;3.39;;;;;
Архангельск;2020-04-02;;;;;;;;3.41;;;;;
Архангельск;2020-04-03;;;;;;;;3.41;;;;;
Архангельск;2020-04-04;;;;;;;;3.39;;;;;
Архангельск;2020-04-05;;;;;;;;3.33;;;;;
Архангельск;2020-04-06;;;;;;;;3.26;;;;;
Архангельск;2020-04-07;;;;;;;;3.19;;;;;
Архангельск;2020-04-08;;;;;;;;3.13;;;;;
Архангельск;2020-04-09;;;;;;;;3.10;;;;;
Архангельск;2020-04-10;;;;;;;;3.09;;;;;
Архангельск;2020-04-11;;;;;;;;3.06;;;;;
Архангельск;2020-04-12;;;;;;;;3.03;;;;;
Архангельск;2020-04-13;;;;;;;;2.99;;;;;
Архангельск;2020-04-14;;;;;;;;2.96;;;;;
Архангельск;2020-04-15;;;;;;;;2.96;;;;;
Архангельск;2020-04-16;;;;;;;;2.94;;;;;
Архангельск;2020-04-17;;;;;;;;2.93;;;;;
Архангельск;2020-04-18;;;;;;;;2.91;;;;;
Архангельск;2020-04-19;;;;;;;;2.91;;;;;
Архангельск;2020-04-20;;;;;;;;2.93;;;;;
Архангельск;2020-04-21;;;;;;;;2.94;;;;;
Архангельск;2020-04-22;;;;;;;;2.94;;;;;
Архангельск;2020-04-23;;;;;;;;2.94;;;;;
Архангельск;2020-04-24;;;;;;;;2.90;;;;;
Архангельск;2020-04-25;;;;;;;;2.87;;;;;
Архангельск;2020-04-26;;;;;;;;2.81;;;;;
Архангельск;2020-04-27;;;;;;;;2.76;;;;;
Архангельск;2020-04-28;;;;;;;;2.86;;;;;
Архангельск;2020-04-29;;;;;;;;2.81;;;;;
Архангельск;2020-04-30;;;;;;;;2.74;;;;;
Архангельск;2020-05-01;;;;;;;;2.84;;;;;
Архангельск;2020-05-02;;;;;;;;2.91;;;;;
Архангельск;2020-05-03;;;;;;;;2.89;;;;;
Архангельск;2020-05-04;;;;;;;;2.89;;;;;
Архангельск;2020-05-05;;;;;;;;2.70;;;;;
Архангельск;2020-05-06;;;;;;;;2.67;;;;;
Архангельск;2020-05-07;;;;;;;;2.69;;;;;
Архангельск;2020-05-08;;;;;;;;2.64;;;;;
Архангельск;2020-05-09;;;;;;;;2.54;;;;;
Архангельск;2020-05-10;;;;;;;;2.56;;;;;
Архангельск;2020-05-11;;;;;;;;2.53;;;;;
Архангельск;2020-05-12;;;;;;;;2.49;;;;;
Архангельск;2020-05-13;;;;;;;;2.46;;;;;
Архангельск;2020-05-14;;;;;;;;2.43;;;;;
Архангельск;2020-05-15;;;;;;;;2.29;;;;;
Архангельск;2020-05-16;;;;;;;;2.24;;;;;
Архангельск;2020-05-17;;;;;;;;2.17;;;;;
Архангельск;2020-05-18;;;;;;;;2.13;;;;;
Архангельск;2020-05-19;;;;;;;;2.11;;;;;
Архангельск;2020-05-20;;;;;;;;2.10;;;;;
Архангельск;2020-05-21;;;;;;;;2.06;;;;;
Архангельск;2020-05-22;;;;;;;;2.04;;;;;
Архангельск;2020-05-23;;;;;;;;2.00;;;;;
Архангельск;2020-05-24;;;;;;;;1.96;;;;;
Архангельск;2020-05-25;;;;;;;;1.91;;;;;
Архангельск;2020-05-26;;;;;;;;1.87;;;;;
Архангельск;2020-05-27;;;;;;;;1.86;;;;;
Архангельск;2020-05-28;;;;;;;;1.89;;;;;
Архангельск;2020-05-29;;;;;;;;1.87;;;;;
Архангельск;2020-05-30;;;;;;;;1.84;;;;;
Архангельск;2020-05-31;;;;;;;;1.83;;;;;
Архангельск;2020-06-01;;;;;;;;1.80;;;;;
Архангельск;2020-06-02;;;;;;;;1.81;;;;;
Архангельск;2020-06-03;;;;;;;;1.77;;;;;
Архангельск;2020-06-04;;;;;;;;1.73;;;;;
Архангельск;2020-06-05;;;;;;;;1.70;;;;;
Архангельск;2020-06-06;;;;;;;;1.71;;;;;
Архангельск;2020-06-07;;;;;;;;1.77;;;;;
Архангельск;2020-06-08;;;;;;;;1.79;;;;;
Архангельск;2020-06-09;;;;;;;;1.93;;;;;
Архангельск;2020-06-10;;;;;;;;1.96;;;;;
Архангельск;2020-06-11;;;;;;;;1.93;;;;;
Архангельск;2020-06-12;;;;;;;;1.90;;;;;
Архангельск;2020-06-13;;;;;;;;1.89;;;;;
Архангельск;2020-06-14;;;;;;;;1.81;;;;;
Архангельск;2020-06-15;;;;;;;;1.77;;;;;
Архангельск;2020-06-16;;;;;;;;1.64;;;;;
Архангельск;2020-06-17;;;;;;;;1.64;;;;;
Архангельск;2020-06-18;;;;;;;;1.67;;;;;
Архангельск;2020-06-19;;;;;;;;1.69;;;;;
Архангельск;2020-06-20;;;;;;;;1.67;;;;;
Архангельск;2020-06-21;;;;;;;;1.83;;;;;
Архангельск;2020-06-22;;;;;;;;1.84;;;;;
Архангельск;2020-06-23;;;;;;;;1.77;;;;;
Архангельск;2020-06-24;;;;;;;;1.77;;;;;
Архангельск;2020-06-25;;;;;;;;1.79;;;;;
Архангельск;2020-06-26;;;;;;;;1.77;;;;;
Архангельск;2020-06-27;;;;;;;;1.74;;;;;
Архангельск;2020-06-28;;;;;;;;1.71;;;;;
Архангельск;2020-06-29;;;;;;;;1.73;;;;;
Архангельск;2020-06-30;;;;;;;;1.71;;;;;
Архангельск;2020-07-01;;;;;;;;1.67;;;;;
Архангельск;2020-07-02;;;;;;;;1.67;;;;;
Архангельск;2020-07-03;;;;;;;;1.70;;;;;
Архангельск;2020-07-04;;;;;;;;1.70;;;;;
Архангельск;2020-07-05;;;;;;;;1.60;;;;;
Архангельск;2020-07-06;;;;;;;;1.63;;;;;
Архангельск;2020-07-07;;;;;;;;1.64;;;;;
Архангельск;2020-07-08;;;;;;;;1.67;;;;;
Архангельск;2020-07-09;;;;;;;;1.69;;;;;
Архангельск;2020-07-10;;;;;;;;1.66;;;;;
Архангельск;2020-07-11;;;;;;;;1.71;;;;;
Архангельск;2020-07-12;;;;;;;;1.69;;;;;
Архангельск;2020-07-13;;;;;;;;1.66;;;;;
Архангельск;2020-07-14;;;;;;;;1.69;;;;;
Архангельск;2020-07-15;;;;;;;;1.63;;;;;
Архангельск;2020-07-16;;;;;;;;1.54;;;;;
Архангельск;2020-07-17;;;;;;;;1.53;;;;;
Архангельск;2020-07-18;;;;;;;;1.47;;;;;
Архангельск;2020-07-19;;;;;;;;1.49;;;;;
Архангельск;2020-07-20;;;;;;;;1.49;;;;;
Архангельск;2020-07-21;;;;;;;;1.50;;;;;
Архангельск;2020-07-22;;;;;;;;1.50;;;;;
Архангельск;2020-07-23;;;;;;;;1.51;;;;;
Архангельск;2020-07-24;;;;;;;;1.53;;;;;
Архангельск;2020-07-25;;;;;;;;1.53;;;;;
Архангельск;2020-07-26;;;;;;;;1.50;;;;;
Архангельск;2020-07-27;;;;;;;;1.50;;;;;
Архангельск;2020-07-28;;;;;;;;1.49;;;;;
Архангельск;2020-07-29;;;;;;;;1.54;;;;;
Архангельск;2020-07-30;;;;;;;;1.60;;;;;
Архангельск;2020-07-31;;;;;;;;1.61;;;;;
Архангельск;2020-08-01;;;;;;;;1.64;;;;;
Архангельск;2020-08-02;;;;;;;;1.69;;;;;
Архангельск;2020-08-03;;;;;;;;1.67;;;;;
Архангельск;2020-08-04;;;;;;;;1.66;;;;;
Архангельск;2020-08-05;;;;;;;;1.63;;;;;
Архангельск;2020-08-06;;;;;;;;1.60;;;;;
Архангельск;2020-08-07;;;;;;;;1.61;;;;;
Архангельск;2020-08-08;;;;;;;;1.61;;;;;
Архангельск;2020-08-09;;;;;;;;1.60;;;;;
Архангельск;2020-08-10;;;;;;;;1.61;;;;;
Архангельск;2020-08-11;;;;;;;;1.61;;;;;
Архангельск;2020-08-12;;;;;;;;1.61;;;;;
Архангельск;2020-08-13;;;;;;;;1.64;;;;;
Архангельск;2020-08-14;;;;;;;;1.63;;;;;
Архангельск;2020-08-15;;;;;;;;1.61;;;;;
Архангельск;2020-08-16;;;;;;;;1.60;;;;;
Архангельск;2020-08-17;;;;;;;;1.59;;;;;
Архангельск;2020-08-18;;;;;;;;1.57;;;;;
Архангельск;2020-08-19;;;;;;;;1.56;;;;;
Архангельск;2020-08-20;;;;;;;;1.54;;;;;
Архангельск;2020-08-21;;;;;;;;1.56;;;;;
Архангельск;2020-08-22;;;;;;;;1.57;;;;;
Архангельск;2020-08-23;;;;;;;;1.60;;;;;
Архангельск;2020-08-24;;;;;;;;1.60;;;;;
Архангельск;2020-08-25;;;;;;;;1.60;;;;;
Архангельск;2020-08-26;;;;;;;;1.69;;;;;
Архангельск;2020-08-27;;;;;;;;1.70;;;;;
Архангельск;2020-08-28;;;;;;;;1.67;;;;;
Архангельск;2020-08-29;;;;;;;;1.63;;;;;
Архангельск;2020-08-30;;;;;;;;1.57;;;;;
Архангельск;2020-08-31;;;;;;;;1.54;;;;;
Архангельск;2020-09-01;;;;;;;;1.51;;;;;
Архангельск;2020-09-02;;;;;;;;1.47;;;;;
Архангельск;2020-09-03;;;;;;;;1.47;;;;;
Архангельск;2020-09-04;;;;;;;;1.46;;;;;
Архангельск;2020-09-05;;;;;;;;1.47;;;;;
Архангельск;2020-09-06;;;;;;;;1.49;;;;;
Архангельск;2020-09-07;;;;;;;;1.51;;;;;
Архангельск;2020-09-08;;;;;;;;1.59;;;;;
Архангельск;2020-09-09;;;;;;;;1.57;;;;;
Архангельск;2020-09-10;;;;;;;;1.60;;;;;
Архангельск;2020-09-11;;;;;;;;1.64;;;;;
Архангельск;2020-09-12;;;;;;;;1.64;;;;;
Архангельск;2020-09-13;;;;;;;;1.63;;;;;
Архангельск;2020-09-14;;;;;;;;1.63;;;;;
Архангельск;2020-09-15;;;;;;;;1.57;;;;;
Архангельск;2020-09-16;;;;;;;;1.60;;;;;
Архангельск;2020-09-17;;;;;;;;1.56;;;;;
Архангельск;2020-09-18;;;;;;;;1.51;;;;;
Архангельск;2020-09-19;;;;;;;;1.51;;;;;
Архангельск;2020-09-20;;;;;;;;1.51;;;;;
Архангельск;2020-09-21;;;;;;;;1.49;;;;;
Архангельск;2020-09-22;;;;;;;;1.46;;;;;
Архангельск;2020-09-23;;;;;;;;1.39;;;;;
Архангельск;2020-09-24;;;;;;;;1.36;;;;;
Архангельск;2020-09-25;;;;;;;;1.34;;;;;
Архангельск;2020-09-26;;;;;;;;1.31;;;;;
Архангельск;2020-09-27;;;;;;;;1.31;;;;;
Архангельск;2020-09-28;;;;;;;;1.31;;;;;
Архангельск;2020-09-29;;;;;;;;1.34;;;;;
Архангельск;2020-09-30;;;;;;;;1.39;;;;;
Архангельск;2020-10-01;;;;;;;;1.44;;;;;
Архангельск;2020-10-02;;;;;;;;1.47;;;;;
Архангельск;2020-10-03;;;;;;;;1.50;;;;;
Архангельск;2020-10-04;;;;;;;;1.53;;;;;
Архангельск;2020-10-05;;;;;;;;1.54;;;;;
Архангельск;2020-10-06;;;;;;;;1.56;;;;;
Архангельск;2020-10-07;;;;;;;;1.57;;;;;
Архангельск;2020-10-08;;;;;;;;1.57;;;;;
Архангельск;2020-10-09;;;;;;;;1.59;;;;;
Архангельск;2020-10-10;;;;;;;;1.60;;;;;
Архангельск;2020-10-11;;;;;;;;1.59;;;;;
Архангельск;2020-10-12;;;;;;;;1.60;;;;;
Архангельск;2020-10-13;;;;;;;;1.63;;;;;
Архангельск;2020-10-14;;;;;;;;1.66;;;;;
Архангельск;2020-10-15;;;;;;;;1.69;;;;;
Архангельск;2020-10-16;;;;;;;;1.70;;;;;
Архангельск;2020-10-17;;;;;;;;1.71;;;;;
Архангельск;2020-10-18;;;;;;;;1.74;;;;;
Архангельск;2020-10-19;;;;;;;;1.77;;;;;
Архангельск;2020-10-20;;;;;;;;1.79;;;;;
Архангельск;2020-10-21;;;;;;;;1.80;;;;;
Архангельск;2020-10-22;;;;;;;;1.80;;;;;
Архангельск;2020-10-23;;;;;;;;1.81;;;;;
Архангельск;2020-10-24;;;;;;;;1.83;;;;;
Архангельск;2020-10-25;;;;;;;;1.86;;;;;
Архангельск;2020-10-26;;;;;;;;1.86;;;;;
Архангельск;2020-10-27;;;;;;;;1.86;;;;;
Архангельск;2020-10-28;;;;;;;;1.84;;;;;
Архангельск;2020-10-29;;;;;;;;1.86;;;;;
Архангельск;2020-10-30;;;;;;;;1.89;;;;;
Архангельск;2020-10-31;;;;;;;;1.94;;;;;
Архангельск;2020-11-01;;;;;;;;2.14;;;;;
Архангельск;2020-11-02;;;;;;;;2.19;;;;;
Архангельск;2020-11-03;;;;;;;;2.23;;;;;
Архангельск;2020-11-04;;;;;;;;2.26;;;;;
Архангельск;2020-11-05;;;;;;;;2.27;;;;;
Архангельск;2020-11-06;;;;;;;;2.26;;;;;
Архангельск;2020-11-07;;;;;;;;2.23;;;;;
Архангельск;2020-11-08;;;;;;;;2.04;;;;;
Архангельск;2020-11-09;;;;;;;;2.01;;;;;
Архангельск;2020-11-10;;;;;;;;1.99;;;;;
Архангельск;2020-11-11;;;;;;;;1.97;;;;;
Архангельск;2020-11-12;;;;;;;;1.96;;;;;
Архангельск;2020-11-13;;;;;;;;1.96;;;;;
Архангельск;2020-11-14;;;;;;;;1.94;;;;;
Архангельск;2020-11-15;;;;;;;;1.94;;;;;
Архангельск;2020-11-16;;;;;;;;1.96;;;;;
Архангельск;2020-11-17;;;;;;;;1.96;;;;;
Архангельск;2020-11-18;;;;;;;;1.97;;;;;
Архангельск;2020-11-19;;;;;;;;1.99;;;;;
Архангельск;2020-11-20;;;;;;;;1.99;;;;;
Архангельск;2020-11-21;;;;;;;;1.99;;;;;
Архангельск;2020-11-22;;;;;;;;1.97;;;;;
Архангельск;2020-11-23;;;;;;;;1.96;;;;;
Архангельск;2020-11-24;;;;;;;;1.96;;;;;
Архангельск;2020-11-25;;;;;;;;1.96;;;;;
Архангельск;2020-11-26;;;;;;;;1.93;;;;;
Архангельск;2020-11-27;;;;;;;;1.93;;;;;
