SRC,DST,FRAME,migranty,sname,dname
87723000,46718000,100,3,Усинск,Дубна
87723000,46732000,100,1,Усинск,Ивантеевка
87723000,46736000,100,1,Усинск,Климовск
87723000,46738000,100,1,Усинск,Коломна
87723000,46739000,100,1,Усинск,Котельники
87723000,46740000,100,1,Усинск,Лобня
87723000,46760000,100,1,Усинск,Подольск
87723000,46770000,100,1,Усинск,Серпухов
87723000,46780000,100,1,Усинск,Фрязино
87723000,46790000,100,2,Усинск,Электросталь
87723000,46791000,100,1,Усинск,Электрогорск
87723000,47701000,100,3,Усинск,Мурманск
87723000,47719000,100,1,Усинск,Полярные Зори
87723000,49608000,100,1,Усинск,Валдайский район
87723000,49639000,100,1,Усинск,Старорусский район
87723000,49701000,100,3,Усинск,Великий Новгород
87723000,50604000,100,1,Усинск,Барабинский район
87723000,50615000,100,1,Усинск,Искитимский район
87723000,50701000,100,6,Усинск,Новосибирск
87723000,50708000,100,2,Усинск,Бердск
87723000,52701000,100,3,Усинск,Омск
87723000,53607000,100,1,Усинск,Асекеевский район
87723000,53643000,100,1,Усинск,Северный район
87723000,53651000,100,1,Усинск,Ташлинский район
87723000,53701000,100,5,Усинск,Оренбург
87723000,53708000,100,1,Усинск,Бугуруслан
87723000,53712000,100,2,Усинск,Бузулук
87723000,53723000,100,2,Усинск,Орск
87723000,54610000,100,1,Усинск,Глазуновский район
87723000,54647000,100,1,Усинск,Орловский район
87723000,54701000,100,12,Усинск,Орел
87723000,56649000,100,1,Усинск,Неверкинский район
87723000,56701000,100,5,Усинск,Пенза
87723000,56705000,100,1,Усинск,Кузнецк
87723000,57627000,100,2,Усинск,Краснокамск
87723000,57654000,100,4,Усинск,Чайковский
87723000,57656000,100,1,Усинск,Чердынский район
87723000,57657000,100,1,Усинск,Чернушинский район
87723000,57701000,100,22,Усинск,Пермь
87723000,57708000,100,1,Усинск,Березники
87723000,57717000,100,1,Усинск,Губаха
87723000,58647000,100,1,Усинск,Порховский район
87723000,58701000,100,1,Усинск,Псков
87723000,58710000,100,3,Усинск,Великие Луки
87723000,60606000,100,1,Усинск,Белокалитвинский район
87723000,60618000,100,1,Усинск,Зерноградский район
87723000,60632000,100,3,Усинск,Миллеровский район
87723000,60701000,100,11,Усинск,Ростов-на-Дону
87723000,60712000,100,1,Усинск,Волгодонск
87723000,60719000,100,4,Усинск,Каменск-Шахтинский
87723000,60727000,100,2,Усинск,Новочеркасск
87723000,60737000,100,1,Усинск,Таганрог
87723000,60740000,100,2,Усинск,Шахты
87723000,61625000,100,1,Усинск,Пронский район
87723000,61701000,100,4,Усинск,Рязань
87723000,63604000,100,1,Усинск,Аткарский район
87723000,63607000,100,6,Усинск,Балаковский район
87723000,63621000,100,1,Усинск,Калининский район
87723000,63635000,100,1,Усинск,Петровский район
87723000,63650000,100,2,Усинск,Энгельсский район
87723000,63701000,100,4,Усинск,Саратов
87723000,64701000,100,3,Усинск,Южно-Сахалинск
87723000,65701000,100,20,Усинск,Екатеринбург
87723000,65719000,100,2,Усинск,Ревда
87723000,65732000,100,2,Усинск,Верхняя Пышма
87723000,65733000,100,1,Усинск,Верхний Тагил
87723000,65745000,100,1,Усинск,Краснотурьинск
87723000,65751000,100,4,Усинск,Нижний Тагил
87723000,65753000,100,7,Усинск,Первоуральск
87723000,65754000,100,1,Усинск,Полевской
87723000,66605000,100,1,Усинск,Вяземский район
87723000,66608000,100,2,Усинск,Гагаринский район
87723000,66619000,100,2,Усинск,Ельнинский район
87723000,66636000,100,2,Усинск,Рославльский район
87723000,66701000,100,6,Усинск,Смоленск
87723000,67000000,100,1,Усинск,Севастополь
87723000,68701000,100,1,Усинск,Тамбов
87723000,69701000,100,2,Усинск,Томск
87723000,69741000,100,1,Усинск,Северск
87723000,70626000,100,1,Усинск,Кимовский район
87723000,70701000,100,5,Усинск,Тула
87723000,70712000,100,2,Усинск,Донской
87723000,70724000,100,6,Усинск,Новомосковский район
87723000,71701000,100,5,Усинск,Тюмень
87723000,71705000,100,1,Усинск,Ишим
87723000,71871000,100,1,Усинск,Ханты-Мансийск
87723000,71875000,100,4,Усинск,Нижневартовск
87723000,71876000,100,2,Усинск,Сургут
87723000,71879000,100,1,Усинск,Нягань
87723000,71885000,100,1,Усинск,Пыть-Ях
87723000,71951000,100,1,Усинск,Салехард
87723000,71953000,100,1,Усинск,Лабытнанги
87723000,71955000,100,1,Усинск,Муравленко
87723000,71956000,100,2,Усинск,Новый Уренгой
87723000,71958000,100,1,Усинск,Ноябрьск
87723000,73701000,100,6,Усинск,Ульяновск
87723000,73705000,100,1,Усинск,Димитровград
87723000,75626000,100,1,Усинск,Каслинский район
87723000,75649000,100,1,Усинск,Саткинский район
87723000,75701000,100,12,Усинск,Челябинск
87723000,75712000,100,1,Усинск,Златоуст
87723000,75738000,100,4,Усинск,Магнитогорск
87723000,75742000,100,2,Усинск,Миасс
87723000,75764000,100,2,Усинск,Южноуральск
87723000,76701000,100,1,Усинск,Чита
87723000,78643000,100,1,Усинск,Тутаевский район
87723000,78701000,100,33,Усинск,Ярославль
87723000,78715000,100,1,Усинск,Рыбинск
87723000,79622000,100,1,Усинск,Майкопский район
87723000,79640000,100,1,Усинск,Шовгеновский район
87723000,79701000,100,3,Усинск,Майкоп
87723000,80605000,100,2,Усинск,Аургазинский район
87723000,80609000,100,1,Усинск,Белебеевский район
87723000,80613000,100,7,Усинск,Бирский район
87723000,80615000,100,2,Усинск,Благовещенский район
87723000,80618000,100,1,Усинск,Бураевский район
87723000,80623000,100,1,Усинск,Дуванский район
87723000,80624000,100,2,Усинск,Дюртюлинский район
87723000,80628000,100,1,Усинск,Иглинский район
87723000,80633000,100,2,Усинск,Калтасинский район
87723000,80634000,100,2,Усинск,Караидельский район
87723000,80636000,100,1,Усинск,Кигинский район
87723000,80637000,100,1,Усинск,Краснокамский район
87723000,80642000,100,2,Усинск,Мечетлинский район
87723000,80647000,100,1,Усинск,Салаватский район
87723000,80651000,100,15,Усинск,Туймазинский район
87723000,80653000,100,1,Усинск,Учалинский район
87723000,80656000,100,2,Усинск,Чекмагушевский район
87723000,80701000,100,74,Усинск,Уфа
87723000,80703000,100,3,Усинск,Агидель
87723000,80723000,100,1,Усинск,Кумертау
87723000,80727000,100,21,Усинск,Нефтекамск
87723000,80735000,100,7,Усинск,Октябрьский
87723000,80739000,100,8,Усинск,Салават
87723000,80745000,100,17,Усинск,Стерлитамак
87723000,82715000,100,1,Усинск,Избербаш
87723000,82725000,100,1,Усинск,Кизилюрт
87723000,83625000,100,1,Усинск,Прохладненский район
87723000,83701000,100,1,Усинск,Нальчик
87723000,84701000,100,1,Усинск,Горно-Алтайск
87723000,86610000,100,1,Усинск,Сортавала
87723000,87602000,100,3,Усинск,Вуктыл район
87723000,87604000,100,1,Усинск,Ижемский район
87723000,87608000,100,2,Усинск,Княжпогостский район
87723000,87616000,100,3,Усинск,Корткеросский район
87723000,87620000,100,27,Усинск,Печора район
87723000,87626000,100,6,Усинск,Сосногорск район
87723000,87628000,100,1,Усинск,Сыктывдинский район
87723000,87636000,100,1,Усинск,Троицко-Печорский район
87723000,87640000,100,2,Усинск,Удорский район
87723000,87644000,100,1,Усинск,Усть-Вымский район
87723000,87652000,100,2,Усинск,Усть-Цилемский район
87723000,87701000,100,234,Усинск,Сыктывкар
87723000,87710000,100,7,Усинск,Воркута
87723000,87715000,100,6,Усинск,Инта
87723000,87725000,100,100,Усинск,Ухта
87723000,88612000,100,1,Усинск,Звениговский район
87723000,88701000,100,6,Усинск,Йошкар-Ола
87723000,88705000,100,1,Усинск,Волжск
87723000,88715000,100,1,Усинск,Козьмодемьянск
87723000,89701000,100,1,Усинск,Саранск
87723000,90701000,100,1,Усинск,Владикавказ
87723000,91701000,100,1,Усинск,Черкесск
87723000,92602000,100,2,Усинск,Азнакаевский район
87723000,92608000,100,15,Усинск,Альметьевский район
87723000,92614000,100,3,Усинск,Бавлинский район
87723000,92617000,100,10,Усинск,Бугульминский район
87723000,92618000,100,2,Усинск,Буинский район
87723000,92620000,100,1,Усинск,Верхнеуслонский район
87723000,92626000,100,1,Усинск,Елабужский район
87723000,92636000,100,7,Усинск,Лениногорский район
87723000,92644000,100,1,Усинск,Нижнекамский район
87723000,92653000,100,1,Усинск,Сармановский район
87723000,92659000,100,3,Усинск,Чистопольский район
87723000,92701000,100,26,Усинск,Казань
87723000,92730000,100,8,Усинск,Набережные Челны
87723000,93701000,100,1,Усинск,Кызыл
87723000,94701000,100,10,Усинск,Ижевск
87723000,94720000,100,2,Усинск,Глазов
87723000,95701000,100,3,Усинск,Абакан
87723000,95715000,100,1,Усинск,Черногорск
87723000,96701000,100,1,Усинск,Грозный
87723000,97701000,100,8,Усинск,Чебоксары
87723000,97710000,100,1,Усинск,Новочебоксарск
87723000,98631000,100,1,Усинск,Мирнинский район
87723000,99701000,100,1,Усинск,Биробиджан
87725000,11701000,100,28,Ухта,Архангельск
87725000,11730000,100,4,Ухта,Северодвинск
87725000,11851000,100,7,Ухта,Нарьян-Мар
87725000,47608000,100,1,Ухта,Кандалакша
87725000,47701000,100,11,Ухта,Мурманск
87725000,47730000,100,1,Ухта,Североморск
87725000,47735000,100,1,Ухта,Видяево
87725000,71918000,100,2,Ухта,Приуральский район
87725000,71951000,100,3,Ухта,Салехард
87725000,71952000,100,1,Ухта,Губкинский
87725000,71953000,100,1,Ухта,Лабытнанги
87725000,71955000,100,1,Ухта,Муравленко
87725000,71956000,100,2,Ухта,Новый Уренгой
87725000,71958000,100,3,Ухта,Ноябрьск
87725000,86645000,100,1,Ухта,Сегежский район
87725000,87652000,100,17,Ухта,Усть-Цилемский район
87725000,87710000,100,31,Ухта,Воркута
87725000,87715000,100,32,Ухта,Инта
87725000,87723000,100,57,Ухта,Усинск
88604000,4729000,100,1,Волжский район,Норильск
88604000,47701000,100,2,Волжский район,Мурманск
88604000,47705000,100,1,Волжский район,Апатиты
88604000,71918000,100,3,Волжский район,Приуральский район
88604000,71956000,100,3,Волжский район,Новый Уренгой
88604000,87723000,100,5,Волжский район,Усинск
88608000,11701000,100,1,Горномарийский район,Архангельск
88608000,47701000,100,2,Горномарийский район,Мурманск
88608000,47705000,100,1,Горномарийский район,Апатиты
88608000,71956000,100,1,Горномарийский район,Новый Уренгой
88608000,77603000,100,1,Горномарийский район,Анадырский район
88608000,86645000,100,1,Горномарийский район,Сегежский район
88608000,87710000,100,3,Горномарийский район,Воркута
88612000,4653000,100,5,Звениговский район,Диксонский район
88612000,4729000,100,4,Звениговский район,Норильск
88612000,11730000,100,1,Звениговский район,Северодвинск
88612000,11851000,100,2,Звениговский район,Нарьян-Мар
88612000,47615000,100,1,Звениговский район,Печенгский район
88612000,47701000,100,3,Звениговский район,Мурманск
88612000,47703000,100,1,Звениговский район,Ковдорский район
88612000,47730000,100,1,Звениговский район,Североморск
88612000,47737000,100,1,Звениговский район,Александровск
88612000,71913000,100,1,Звениговский район,Красноселькупский район
88612000,71916000,100,1,Звениговский район,Надымский район
88612000,71918000,100,1,Звениговский район,Приуральский район
88612000,71920000,100,2,Звениговский район,Пуровский район
88612000,71923000,100,1,Звениговский район,Тазовский район
88612000,71928000,100,3,Звениговский район,Ямальский район
88612000,71951000,100,13,Звениговский район,Салехард
88612000,71952000,100,1,Звениговский район,Губкинский
88612000,71953000,100,4,Звениговский район,Лабытнанги
88612000,71956000,100,11,Звениговский район,Новый Уренгой
88612000,71958000,100,5,Звениговский район,Ноябрьск
88612000,86706000,100,1,Звениговский район,Костомукша
88612000,87710000,100,1,Звениговский район,Воркута
88612000,87715000,100,1,Звениговский район,Инта
88616000,11730000,100,1,Килемарский район,Северодвинск
88616000,47701000,100,2,Килемарский район,Мурманск
88616000,47703000,100,1,Килемарский район,Ковдорский район
88616000,47705000,100,1,Килемарский район,Апатиты
88616000,47719000,100,1,Килемарский район,Полярные Зори
88616000,71953000,100,1,Килемарский район,Лабытнанги
88616000,87710000,100,1,Килемарский район,Воркута
88620000,11851000,100,1,Куженерский район,Нарьян-Мар
88620000,47735000,100,1,Куженерский район,Видяево
88620000,71923000,100,1,Куженерский район,Тазовский район
88620000,77630000,100,1,Куженерский район,Чаунский район
88620000,98606000,100,1,Куженерский район,Аллаиховский район
88624000,4729000,100,3,Мари-Турекский район,Норильск
88624000,11730000,100,1,Мари-Турекский район,Северодвинск
88624000,47701000,100,2,Мари-Турекский район,Мурманск
88624000,71920000,100,1,Мари-Турекский район,Пуровский район
88624000,71951000,100,1,Мари-Турекский район,Салехард
88624000,77701000,100,1,Мари-Турекский район,Анадырь
88624000,86612000,100,1,Мари-Турекский район,Кемский район
88628000,4729000,100,1,Медведевский район,Норильск
88628000,47701000,100,1,Медведевский район,Мурманск
88628000,47717000,100,1,Медведевский район,Оленегорск
88628000,71916000,100,1,Медведевский район,Надымский район
88628000,71918000,100,1,Медведевский район,Приуральский район
88628000,71920000,100,1,Медведевский район,Пуровский район
88628000,71951000,100,2,Медведевский район,Салехард
88628000,71958000,100,1,Медведевский район,Ноябрьск
88628000,87710000,100,1,Медведевский район,Воркута
88628000,87723000,100,1,Медведевский район,Усинск
88632000,11652000,100,1,Моркинский район,Приморский район
88632000,11701000,100,1,Моркинский район,Архангельск
88632000,11730000,100,1,Моркинский район,Северодвинск
88632000,11811000,100,1,Моркинский район,Заполярный район
88632000,11851000,100,1,Моркинский район,Нарьян-Мар
88632000,47701000,100,2,Моркинский район,Мурманск
88632000,47719000,100,1,Моркинский район,Полярные Зори
88632000,47730000,100,1,Моркинский район,Североморск
88632000,71920000,100,1,Моркинский район,Пуровский район
88632000,71951000,100,2,Моркинский район,Салехард
88632000,71956000,100,1,Моркинский район,Новый Уренгой
88632000,98656000,100,1,Моркинский район,Усть-Янский район
88636000,47615000,100,1,Новоторъяльский район,Печенгский район
88636000,47737000,100,1,Новоторъяльский район,Александровск
88636000,71918000,100,3,Новоторъяльский район,Приуральский район
88636000,71951000,100,8,Новоторъяльский район,Салехард
88636000,71952000,100,1,Новоторъяльский район,Губкинский
88636000,71953000,100,1,Новоторъяльский район,Лабытнанги
88636000,71955000,100,2,Новоторъяльский район,Муравленко
88636000,71958000,100,1,Новоторъяльский район,Ноябрьск
88636000,87710000,100,1,Новоторъяльский район,Воркута
88640000,4729000,100,2,Оршанский район,Норильск
88640000,47610000,100,1,Оршанский район,Ловозерский район
88640000,47701000,100,1,Оршанский район,Мурманск
88640000,47730000,100,1,Оршанский район,Североморск
88640000,47733000,100,1,Оршанский район,Заозерск
88640000,87715000,100,1,Оршанский район,Инта
88640000,87723000,100,1,Оршанский район,Усинск
88644000,4729000,100,1,Параньгинский район,Норильск
88644000,47701000,100,1,Параньгинский район,Мурманск
88644000,71920000,100,1,Параньгинский район,Пуровский район
88644000,77603000,100,1,Параньгинский район,Анадырский район
88644000,86645000,100,1,Параньгинский район,Сегежский район
88648000,47620000,100,1,Сернурский район,Терский район
88648000,47701000,100,1,Сернурский район,Мурманск
88648000,47730000,100,2,Сернурский район,Североморск
88648000,71920000,100,2,Сернурский район,Пуровский район
88648000,71923000,100,1,Сернурский район,Тазовский район
88648000,71952000,100,4,Сернурский район,Губкинский
88648000,71953000,100,2,Сернурский район,Лабытнанги
88648000,71958000,100,2,Сернурский район,Ноябрьск
88648000,87710000,100,1,Сернурский район,Воркута
88648000,87723000,100,1,Сернурский район,Усинск
88652000,71923000,100,1,Советский район,Тазовский район
88652000,71928000,100,1,Советский район,Ямальский район
88652000,71951000,100,3,Советский район,Салехард
88652000,71956000,100,1,Советский район,Новый Уренгой
88652000,87710000,100,1,Советский район,Воркута
88652000,87715000,100,1,Советский район,Инта
88656000,4729000,100,3,Юринский район,Норильск
88656000,11701000,100,1,Юринский район,Архангельск
88656000,47701000,100,3,Юринский район,Мурманск
88656000,47705000,100,1,Юринский район,Апатиты
88656000,47737000,100,1,Юринский район,Александровск
88656000,71955000,100,1,Юринский район,Муравленко
88701000,4653000,100,2,Йошкар-Ола,Диксонский район
88701000,4729000,100,9,Йошкар-Ола,Норильск
88701000,11652000,100,1,Йошкар-Ола,Приморский район
88701000,11701000,100,4,Йошкар-Ола,Архангельск
88701000,11730000,100,3,Йошкар-Ола,Северодвинск
88701000,11851000,100,1,Йошкар-Ола,Нарьян-Мар
88701000,47605000,100,1,Йошкар-Ола,Кольский район
88701000,47610000,100,1,Йошкар-Ола,Ловозерский район
88701000,47615000,100,2,Йошкар-Ола,Печенгский район
88701000,47701000,100,23,Йошкар-Ола,Мурманск
88701000,47705000,100,1,Йошкар-Ола,Апатиты
88701000,47717000,100,1,Йошкар-Ола,Оленегорск
88701000,47730000,100,6,Йошкар-Ола,Североморск
88701000,47733000,100,1,Йошкар-Ола,Заозерск
88701000,47737000,100,3,Йошкар-Ола,Александровск
88701000,71916000,100,3,Йошкар-Ола,Надымский район
88701000,71918000,100,2,Йошкар-Ола,Приуральский район
88701000,71920000,100,9,Йошкар-Ола,Пуровский район
88701000,71951000,100,8,Йошкар-Ола,Салехард
88701000,71952000,100,5,Йошкар-Ола,Губкинский
88701000,71953000,100,3,Йошкар-Ола,Лабытнанги
88701000,71956000,100,10,Йошкар-Ола,Новый Уренгой
88701000,71958000,100,5,Йошкар-Ола,Ноябрьск
88701000,77701000,100,1,Йошкар-Ола,Анадырь
88701000,86706000,100,1,Йошкар-Ола,Костомукша
88701000,87710000,100,4,Йошкар-Ола,Воркута
88701000,87715000,100,2,Йошкар-Ола,Инта
88701000,87723000,100,4,Йошкар-Ола,Усинск
88705000,4729000,100,8,Волжск,Норильск
88705000,11701000,100,2,Волжск,Архангельск
88705000,11715000,100,3,Волжск,Новодвинск
88705000,11730000,100,1,Волжск,Северодвинск
88705000,47615000,100,1,Волжск,Печенгский район
88705000,47701000,100,12,Волжск,Мурманск
88705000,47717000,100,1,Волжск,Оленегорск
88705000,47737000,100,4,Волжск,Александровск
88705000,71920000,100,1,Волжск,Пуровский район
88705000,71951000,100,1,Волжск,Салехард
88705000,71952000,100,1,Волжск,Губкинский
88705000,71956000,100,4,Волжск,Новый Уренгой
88705000,71958000,100,3,Волжск,Ноябрьск
88705000,77701000,100,1,Волжск,Анадырь
88705000,86612000,100,1,Волжск,Кемский район
88705000,86645000,100,1,Волжск,Сегежский район
88705000,87723000,100,1,Волжск,Усинск
88715000,4729000,100,1,Козьмодемьянск,Норильск
88715000,47701000,100,3,Козьмодемьянск,Мурманск
88715000,47730000,100,1,Козьмодемьянск,Североморск
88715000,71913000,100,1,Козьмодемьянск,Красноселькупский район
88715000,71916000,100,1,Козьмодемьянск,Надымский район
88715000,71920000,100,2,Козьмодемьянск,Пуровский район
88715000,71951000,100,1,Козьмодемьянск,Салехард
88715000,71952000,100,1,Козьмодемьянск,Губкинский
88715000,71955000,100,1,Козьмодемьянск,Муравленко
88715000,71956000,100,2,Козьмодемьянск,Новый Уренгой
88715000,87710000,100,3,Козьмодемьянск,Воркута
88715000,87715000,100,1,Козьмодемьянск,Инта
88715000,87723000,100,2,Козьмодемьянск,Усинск
89603000,47605000,100,1,Ардатовский район,Кольский район
89603000,47701000,100,3,Ардатовский район,Мурманск
89603000,47705000,100,1,Ардатовский район,Апатиты
89603000,47717000,100,1,Ардатовский район,Оленегорск
89603000,47733000,100,1,Ардатовский район,Заозерск
89603000,47737000,100,1,Ардатовский район,Александровск
89603000,71916000,100,1,Ардатовский район,Надымский район
89603000,71958000,100,1,Ардатовский район,Ноябрьск
89605000,11701000,100,1,Атюрьевский район,Архангельск
89605000,47615000,100,1,Атюрьевский район,Печенгский район
89605000,47730000,100,1,Атюрьевский район,Североморск
89605000,87710000,100,1,Атюрьевский район,Воркута
89607000,47701000,100,2,Атяшевский район,Мурманск
89607000,47730000,100,1,Атяшевский район,Североморск
89607000,71958000,100,1,Атяшевский район,Ноябрьск
89610000,47701000,100,1,Большеберезниковский район,Мурманск
89610000,71956000,100,2,Большеберезниковский район,Новый Уренгой
89613000,47701000,100,1,Большеигнатовский район,Мурманск
89616000,11642000,100,1,Дубенский район,Мезенский район
89616000,11730000,100,2,Дубенский район,Северодвинск
89616000,47610000,100,2,Дубенский район,Ловозерский район
89616000,47701000,100,2,Дубенский район,Мурманск
89616000,87710000,100,2,Дубенский район,Воркута
89618000,11701000,100,1,Ельниковский район,Архангельск
89618000,11811000,100,1,Ельниковский район,Заполярный район
89618000,47719000,100,1,Ельниковский район,Полярные Зори
89618000,87710000,100,1,Ельниковский район,Воркута
89621000,11638000,100,1,Зубово-Полянский район,Лешуконский район
89621000,11730000,100,1,Зубово-Полянский район,Северодвинск
89621000,47615000,100,1,Зубово-Полянский район,Печенгский район
89621000,47701000,100,5,Зубово-Полянский район,Мурманск
89621000,47705000,100,2,Зубово-Полянский район,Апатиты
89621000,47730000,100,1,Зубово-Полянский район,Североморск
89621000,71916000,100,1,Зубово-Полянский район,Надымский район
89621000,71958000,100,1,Зубово-Полянский район,Ноябрьск
89621000,87710000,100,1,Зубово-Полянский район,Воркута
89624000,47701000,100,2,Инсарский район,Мурманск
89624000,47730000,100,1,Инсарский район,Североморск
89624000,47733000,100,1,Инсарский район,Заозерск
89624000,71951000,100,1,Инсарский район,Салехард
89624000,86706000,100,1,Инсарский район,Костомукша
89626000,47701000,100,2,Ичалковский район,Мурманск
89626000,87710000,100,1,Ичалковский район,Воркута
89628000,47701000,100,1,Кадошкинский район,Мурманск
89628000,47717000,100,1,Кадошкинский район,Оленегорск
89629000,4729000,100,1,Ковылкинский район,Норильск
89629000,11701000,100,2,Ковылкинский район,Архангельск
89629000,11730000,100,1,Ковылкинский район,Северодвинск
89629000,47701000,100,2,Ковылкинский район,Мурманск
89629000,47703000,100,2,Ковылкинский район,Ковдорский район
89629000,47715000,100,1,Ковылкинский район,Мончегорск
89629000,47730000,100,3,Ковылкинский район,Североморск
89629000,47733000,100,1,Ковылкинский район,Заозерск
89629000,47737000,100,3,Ковылкинский район,Александровск
89629000,71916000,100,1,Ковылкинский район,Надымский район
89629000,71953000,100,3,Ковылкинский район,Лабытнанги
89629000,77603000,100,1,Ковылкинский район,Анадырский район
89629000,87710000,100,1,Ковылкинский район,Воркута
89631000,4729000,100,1,Кочкуровский район,Норильск
89631000,11701000,100,1,Кочкуровский район,Архангельск
89631000,47615000,100,1,Кочкуровский район,Печенгский район
89634000,4729000,100,1,Краснослободский район,Норильск
89634000,11701000,100,1,Краснослободский район,Архангельск
89634000,47701000,100,3,Краснослободский район,Мурманск
89634000,47705000,100,1,Краснослободский район,Апатиты
89634000,71951000,100,1,Краснослободский район,Салехард
89634000,71956000,100,1,Краснослободский район,Новый Уренгой
89634000,71958000,100,1,Краснослободский район,Ноябрьск
89634000,87710000,100,1,Краснослободский район,Воркута
89637000,71956000,100,1,Лямбирский район,Новый Уренгой
89640000,47701000,100,1,Ромодановский район,Мурманск
89640000,47730000,100,1,Ромодановский район,Североморск
89640000,87710000,100,1,Ромодановский район,Воркута
89643000,4653000,100,1,Рузаевский район,Диксонский район
89643000,4729000,100,1,Рузаевский район,Норильск
89643000,11701000,100,2,Рузаевский район,Архангельск
89643000,47615000,100,1,Рузаевский район,Печенгский район
89643000,47701000,100,5,Рузаевский район,Мурманск
89643000,47730000,100,1,Рузаевский район,Североморск
89643000,47737000,100,3,Рузаевский район,Александровск
89643000,71916000,100,2,Рузаевский район,Надымский район
89643000,87710000,100,1,Рузаевский район,Воркута
89646000,4729000,100,1,Старошайговский район,Норильск
89646000,47610000,100,2,Старошайговский район,Ловозерский район
89646000,47701000,100,3,Старошайговский район,Мурманск
89646000,71956000,100,1,Старошайговский район,Новый Уренгой
89649000,4729000,100,2,Темниковский район,Норильск
89649000,11701000,100,2,Темниковский район,Архангельск
89649000,11730000,100,3,Темниковский район,Северодвинск
89649000,47701000,100,1,Темниковский район,Мурманск
89649000,47717000,100,2,Темниковский район,Оленегорск
89649000,47730000,100,3,Темниковский район,Североморск
89649000,71958000,100,1,Темниковский район,Ноябрьск
89651000,47730000,100,1,Теньгушевский район,Североморск
89651000,47731000,100,1,Теньгушевский район,Островной
89654000,47701000,100,2,Торбеевский район,Мурманск
89654000,47730000,100,1,Торбеевский район,Североморск
89657000,4729000,100,3,Чамзинский район,Норильск
89657000,11701000,100,1,Чамзинский район,Архангельск
89657000,11730000,100,1,Чамзинский район,Северодвинск
89657000,47608000,100,1,Чамзинский район,Кандалакша
89657000,47701000,100,1,Чамзинский район,Мурманск
89657000,47703000,100,2,Чамзинский район,Ковдорский район
89657000,47717000,100,1,Чамзинский район,Оленегорск
89657000,47730000,100,1,Чамзинский район,Североморск
89657000,47737000,100,1,Чамзинский район,Александровск
89657000,77630000,100,2,Чамзинский район,Чаунский район
89657000,87710000,100,2,Чамзинский район,Воркута
89701000,4729000,100,2,Саранск,Норильск
89701000,11646000,100,1,Саранск,Онежский район
89701000,11701000,100,4,Саранск,Архангельск
89701000,11730000,100,5,Саранск,Северодвинск
89701000,11851000,100,1,Саранск,Нарьян-Мар
89701000,47608000,100,1,Саранск,Кандалакша
89701000,47610000,100,2,Саранск,Ловозерский район
89701000,47615000,100,2,Саранск,Печенгский район
89701000,47701000,100,18,Саранск,Мурманск
89701000,47705000,100,1,Саранск,Апатиты
89701000,47715000,100,2,Саранск,Мончегорск
89701000,47730000,100,2,Саранск,Североморск
89701000,47737000,100,2,Саранск,Александровск
89701000,71916000,100,3,Саранск,Надымский район
89701000,71956000,100,1,Саранск,Новый Уренгой
89701000,71958000,100,1,Саранск,Ноябрьск
89701000,77615000,100,1,Саранск,Иультинский район
89701000,77701000,100,2,Саранск,Анадырь
89701000,86706000,100,4,Саранск,Костомукша
89701000,87710000,100,1,Саранск,Воркута
89701000,87723000,100,1,Саранск,Усинск
89701000,98606000,100,1,Саранск,Аллаиховский район
90605000,4729000,100,7,Алагирский район,Норильск
90605000,47608000,100,1,Алагирский район,Кандалакша
90605000,47615000,100,1,Алагирский район,Печенгский район
90605000,47701000,100,3,Алагирский район,Мурманск
90605000,47715000,100,1,Алагирский район,Мончегорск
90610000,4653000,100,1,Ардонский район,Диксонский район
90615000,4729000,100,2,Дигорский район,Норильск
90615000,47701000,100,1,Дигорский район,Мурманск
90625000,4729000,100,2,Кировский район,Норильск
90625000,47701000,100,1,Кировский район,Мурманск
90630000,4653000,100,2,Моздокский район,Диксонский район
90630000,4729000,100,3,Моздокский район,Норильск
90630000,11701000,100,1,Моздокский район,Архангельск
90630000,47608000,100,2,Моздокский район,Кандалакша
90630000,47615000,100,1,Моздокский район,Печенгский район
90630000,47701000,100,10,Моздокский район,Мурманск
90630000,47717000,100,1,Моздокский район,Оленегорск
90630000,47730000,100,4,Моздокский район,Североморск
90630000,71916000,100,1,Моздокский район,Надымский район
90630000,71920000,100,5,Моздокский район,Пуровский район
90630000,71951000,100,1,Моздокский район,Салехард
90630000,71952000,100,1,Моздокский район,Губкинский
90630000,71956000,100,6,Моздокский район,Новый Уренгой
90630000,71958000,100,4,Моздокский район,Ноябрьск
90630000,87710000,100,2,Моздокский район,Воркута
90635000,4729000,100,2,Правобережный район,Норильск
90635000,11701000,100,1,Правобережный район,Архангельск
90635000,47701000,100,2,Правобережный район,Мурманск
90635000,47705000,100,1,Правобережный район,Апатиты
90635000,47730000,100,1,Правобережный район,Североморск
90635000,71916000,100,1,Правобережный район,Надымский район
90635000,71956000,100,1,Правобережный район,Новый Уренгой
90640000,4729000,100,3,Пригородный район,Норильск
90640000,11701000,100,1,Пригородный район,Архангельск
90640000,47701000,100,1,Пригородный район,Мурманск
90701000,4653000,100,1,Владикавказ,Диксонский район
90701000,4729000,100,35,Владикавказ,Норильск
90701000,11646000,100,1,Владикавказ,Онежский район
90701000,11652000,100,1,Владикавказ,Приморский район
90701000,11701000,100,5,Владикавказ,Архангельск
90701000,11730000,100,1,Владикавказ,Северодвинск
